2019-01-06,Pearl,tt4767950,A Christmas Detour,2015,"Candace Cameron Bure, Paul Greene, Sarah Strange","An anxious bride-to-be throws in with a broken-hearted guy and a happily married couple for an emergency ride to NYC, learning about each other and themselves along the way."
2019-01-12,Pearl,tt1872181,The Amazing Spider-Man 2,2014,"Andrew Garfield, Emma Stone, Jamie Foxx","When New York is put under siege by Oscorp, it is up to Spider-Man to save the city he swore to protect as well as his loved ones."
2019-01-19,Pearl,tt3488710,The Walk,2015,"Joseph Gordon-Levitt, Charlotte Le Bon, Guillaume Baillargeon","In 1974, high-wire artist Philippe Petit recruits a team of people to help him realize his dream: to walk the immense void between the World Trade Center towers."
2019-01-20,Pearl,tt2446042,Taken 3,2014,"Liam Neeson, Forest Whitaker, Maggie Grace","Ex-government operative Bryan Mills is accused of a ruthless murder he never committed or witnessed. As he is tracked and pursued, Mills brings out his particular set of skills to find the true killer and clear his name."
2019-02-04,Pearl,tt0803096,Warcraft,2016,"Travis Fimmel, Paula Patton, Ben Foster","As an Orc horde invades the planet Azeroth using a magic portal, a few human heroes and dissenting Orcs must attempt to stop the true evil behind this war."
2019-02-05,Pearl,tt1979388,The Good Dinosaur,2015,"Jeffrey Wright, Frances McDormand, Maleah Nipay-Padilla","In a world where dinosaurs and humans live side-by-side, an Apatosaurus named Arlo makes an unlikely human friend."
2019-02-06,Pearl,tt1762399,Walking with Dinosaurs,2013,"Charlie Rowe, Karl Urban, Angourie Rice","See and feel what it was like when dinosaurs ruled the Earth, in a story where an underdog dino triumphs to become a hero for the ages."
2019-02-07,Pearl,tt1772341,Wreck-It Ralph,2012,"John C. Reilly, Jack McBrayer, Jane Lynch","A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives."
2019-02-08,Pearl,tt2277860,Finding Dory,2016,"Ellen DeGeneres, Albert Brooks, Ed O'Neill","The friendly but forgetful blue tang fish, Dory, begins a search for her long-lost parents, and everyone learns a few things about the real meaning of family along the way."
2019-02-17,woaikanxi.cc,tt7605074,The Wandering Earth,2019,"Guangjie Li, Chuxiao Qu, Man-Tat Ng","The sun was dying out, people all around the world built giant planet thrusters to move Earth out of its orbit and to sail Earth to a new star system. Yet the 2500 years journey came with unexpected dangers, and in order to save humanity, a group of young people in this age of a wandering Earth came out boldly and fought hard for everyone's survival."
2019-02-17,woaikanxi.cc,tt7262882,Master Z: Ip Man Legacy,2018,"Jin Zhang, Dave Bautista, Michelle Yeoh","While keeping a low profile after his defeat from Ip Man, Cheung Tin Chi gets into trouble after getting in a fight with a powerful foreigner."
2019-02-22,Pearl,tt1790864,The Maze Runner,2014,"Dylan O'Brien, Kaya Scodelario, Will Poulter","Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape."
2019-02-23,Pearl,tt4046784,Maze Runner: The Scorch Trials,2015,"Dylan O'Brien, Kaya Scodelario, Thomas Brodie-Sangster","After having escaped the Maze, the Gladers now face a new set of challenges on the open roads of a desolate landscape filled with unimaginable obstacles."
2019-03-01,Pearl,tt0810819,The Danish Girl,2015,"Eddie Redmayne, Alicia Vikander, Amber Heard",A fictitious love story loosely inspired by the lives of Danish artists Lili Elbe and Gerda Wegener. Lili and Gerda's marriage and work evolve as they navigate Lili's groundbreaking journey as a transgender pioneer.
2019-03-03,Pearl,tt3622592,Paper Towns,2015,"Nat Wolff, Cara Delevingne, Austin Abrams","After an all-night adventure, Quentin's lifelong crush, Margo, disappears, leaving behind clues that Quentin and his friends follow on the journey of a lifetime."
2019-03-06,Pearl,tt3691740,The BFG,2016,"Mark Rylance, Ruby Barnhill, Penelope Wilton","An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world."
2019-03-09,Pearl,tt1663202,The Revenant,2015,"Leonardo DiCaprio, Tom Hardy, Will Poulter",A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.
2019-03-17,Pearl,tt2980648,The Hundred-Foot Journey,2014,"Helen Mirren, Om Puri, Manish Dayal",The Kadam family leaves India for France where they open a restaurant directly across the road from Madame Mallory's Michelin-starred eatery.
2019-03-17,Pearl,tt2935476,Far from the Madding Crowd,2015,"Carey Mulligan, Matthias Schoenaerts, Michael Sheen","In Victorian England, the independent and headstrong Bathsheba Everdene attracts three very different suitors: Gabriel Oak, a sheep farmer; Frank Troy, a reckless Sergeant; and William Boldwood, a prosperous and mature bachelor."
2019-03-23,Pearl,tt1843866,Captain America: The Winter Soldier,2014,"Chris Evans, Samuel L. Jackson, Scarlett Johansson","As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier."
2019-03-23,Pearl,tt3170832,Room,2015,"Brie Larson, Jacob Tremblay, Sean Bridgers","Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time."
2019-04-05,Pearl,tt0790724,Jack Reacher,2012,"Tom Cruise, Rosamund Pike, Richard Jenkins",A homicide investigator digs deeper into a case involving a trained military sniper who shot five random victims.
2019-04-05,Pearl,tt4501244,Why Him?,2016,"Zoey Deutch, James Franco, Tangie Ambrose",A holiday gathering threatens to go off the rails when Ned Fleming realizes that his daughter's Silicon Valley millionaire boyfriend is about to pop the question.
2019-04-06,Pearl,tt2637276,Ted 2,2015,"Mark Wahlberg, Seth MacFarlane, Amanda Seyfried","Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law."
2019-04-06,Pearl,tt3393786,Jack Reacher: Never Go Back,2016,"Tom Cruise, Cobie Smulders, Aldis Hodge","Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name. On the run as a fugitive from the law, Reacher uncovers a potential secret from his past that could change his life forever. "
2019-04-07,Pearl,tt3300542,London Has Fallen,2016,"Gerard Butler, Aaron Eckhart, Morgan Freeman","In London for the Prime Minister's funeral, Mike Banning is caught up in a plot to assassinate all the attending world leaders."
2019-04-15,Pearl,tt2120120,Pixels,2015,"Adam Sandler, Kevin James, Michelle Monaghan","When aliens misinterpret video feeds of classic arcade games as a declaration of war, they attack the Earth in the form of the video games."
2019-04-19,Pearl,tt1392190,Mad Max: Fury Road,2015,"Tom Hardy, Charlize Theron, Nicholas Hoult","A woman rebels against a tyrannical ruler in postapocalyptic Australia in search for her home-land with the help of a group of female prisoners, a psychotic worshipper, and a drifter named Max."
2019-04-21,Pearl,tt1386697,Suicide Squad,2016,"Will Smith, Jared Leto, Margot Robbie",A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.
2019-04-28,Pearl,tt1959490,Noah,2014,"Russell Crowe, Jennifer Connelly, Anthony Hopkins",Noah is chosen by God to undertake a momentous mission before an apocalyptic flood cleanses the world.
2019-04-28,Pearl,tt1587310,Maleficent,2014,"Angelina Jolie, Elle Fanning, Sharlto Copley","A vengeful fairy is driven to curse an infant princess, only to discover that the child may be the one person who can restore peace to their troubled land."
2019-05-04,Pearl,tt4456850,Adventures in Babysitting,2016,"Sabrina Carpenter, Sofia Carson, Nikki Hahn","Two teen rival babysitters, Jenny and Lola, team up to hunt down one of their kids who accidentally runs away into the big city without any supervision."
2019-05-10,Pearl,tt3748528,Rogue One: A Star Wars Story,2016,"Felicity Jones, Diego Luna, Alan Tudyk",The daughter of an Imperial scientist joins the Rebel Alliance in a risky move to steal the Death Star plans.
2019-05-12,Pearl,tt1528100,Exodus: Gods and Kings,2014,"Christian Bale, Joel Edgerton, Ben Kingsley","The defiant leader Moses rises up against Egyptian Pharaoh Ramses II, setting six hundred thousand slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues."
2019-05-17,Pearl,tt1582507,House at the End of the Street,2012,"Jennifer Lawrence, Elisabeth Shue, Max Thieriot","After moving with her mother to a small town, a teenager finds that an accident happened in the house at the end of the street. Things get more complicated when she befriends a boy who was the only survivor of the accident."
2019-05-19,Pearl,tt3896198,Guardians of the Galaxy Vol. 2,2017,"Chris Pratt, Zoe Saldana, Dave Bautista","The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father the ambitious celestial being Ego."
2019-05-19,Pearl,tt4420110,Invisible Sister,2015,"Rowan Blanchard, Paris Berelc, Karan Brar","Teenager Cleo's school science project goes quite awry, causing her popular older sister Molly to go invisible."
2019-06-02,Pearl,tt3263904,Sully,2016,"Tom Hanks, Aaron Eckhart, Laura Linney","The story of Chesley Sullenberger, an American pilot who became a hero after landing his damaged plane on the Hudson River in order to save the flight's passengers and crew."
2019-06-02,Pearl,tt2305051,Wild,2014,"Reese Witherspoon, Laura Dern, Gaby Hoffmann",A chronicle of one woman's one thousand one hundred mile solo hike undertaken as a way to recover from a recent personal tragedy.
2019-06-08,Pearl,tt2638144,Ben-Hur,2016,"Jack Huston, Toby Kebbell, Rodrigo Santoro","Judah Ben-Hur, a prince falsely accused of treason by his adopted brother, an officer in the Roman army, returns to his homeland after years at sea to seek revenge, but finds redemption."
2019-06-09,Pearl,tt2109248,Transformers Age of Extinction,2014,"Mark Wahlberg, Nicola Peltz, Jack Reynor","When humanity allies with a bounty hunter in pursuit of Optimus Prime, the Autobots turn to a mechanic and his family for help."
2019-06-16,Pearl,tt2241351,Money Monster,2016,"George Clooney, Julia Roberts, Jack O'Connell",Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes them and their crew as hostage.
2019-06-22,Pearl,tt1663662,Pacific Rim,2013,"Idris Elba, Charlie Hunnam, Rinko Kikuchi","As a war between humankind and monstrous sea creatures wages on, a former pilot and a trainee are paired up to drive a seemingly obsolete special weapon in a desperate effort to save the world from the apocalypse."
2019-06-23,HKIBC,tt3077214,Suffragette,2015,"Carey Mulligan, Anne-Marie Duff, Helena Bonham Carter","In 1912 London, a young working mother is galvanized into radical political activism supporting the right for women to vote, and is willing to meet violence with violence to achieve this end."
2019-06-24,Pearl,tt1911658,Penguins of Madagascar,2014,"Tom McGrath, Chris Miller, Christopher Knights","Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it."
2019-06-28,Pearl,tt3183660,Fantastic Beasts and Where to Find Them,2016,"Eddie Redmayne, Katherine Waterston, Alison Sudol",The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school.
2019-07-05,HKIBC,tt1595656,To The Wonder,2012,"Ben Affleck, Olga Kurylenko, Javier Bardem","After falling in love in Paris, Marina and Neil come to Oklahoma, where problems arise. Their church's Spanish-born pastor struggles with his faith, while Neil encounters a woman from his childhood."
2019-07-06,Pearl,tt2510894,Hotel Transylvania 2,2015,"Adam Sandler, Andy Samberg, Selena Gomez","Dracula and his friends try to bring out the monster in his half human, half vampire grandson in order to keep Mavis from leaving the hotel."
2019-07-07,HKIBC,tt2185384,Oshin,2013,"Kokone Hamada, Aya Ueto, Kayoko Kishimoto",A young girl named Oshin is sent to work for another family because of her family's financial situation.
2019-07-13,HKIBC,tt2293138,Vive la France,2013,"José Garcia, Michaël Youn, Isabelle Funaro",Muzafar and Feruz are two good-hearted shepherds from Taboulistan... a tiny country in Central Asia that no one has ever heard of.
2019-07-14,Pearl,tt2250912,Spider-Man: Homecoming,2017,"Tom Holland, Michael Keaton, Robert Downey Jr.","Peter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City."
2019-07-20,HKIBC,tt1135989,A Tale of Love and Darkness,2015,"Natalie Portman, Gilad Kahana, Amir Tessler","The story of Amos Oz's youth, set against the backdrop of the end of the British Mandate for Palestine and the early years of the State of Israel. The film details the young man's relationship with his mother and his beginnings as a writer, while looking at what happens when the stories we tell become the stories we live."
2019-07-21,Pearl,tt0918940,The Legend of Tarzan,2016,"Alexander Skarsgård, Rory J. Saper, Christian Stevens","Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment."
2019-07-28,HKIBC,tt5741902,Midnight Diner 2,2016,"Tamae Andô, Toshiki Ayata, Mansaku Fuwa","When people finish their day and hurry home, his day starts. His diner is open from midnight to seven in the morning. They call it ""Midnight Diner""."
2019-08-03,Pearl,tt5284492,Sherlock The Abominable Bride,2016,"Benedict Cumberbatch, Martin Freeman, Una Stubbs",Sherlock Holmes and Dr. Watson find themselves in 1890s London in this Christmas special.
2019-08-04,HKIBC,tt3387266,A United Kingdom,2016,"David Oyelowo, Rosamund Pike, Tom Felton","The story of King Seretse Khama of Botswana and how his loving but controversial marriage to a British white woman, Ruth Williams, put his kingdom into political and diplomatic turmoil."
2019-08-10,Pearl,tt2304933,The 5th Wave,2016,"Chloë Grace Moretz, Matthew Zuk, Gabriela Lopez","Four waves of increasingly deadly alien attacks have left most of Earth in ruin. Cassie is on the run, desperately trying to save her younger brother."
2019-08-10,Pearl,tt2446980,Joy,2015,"Jennifer Lawrence, Robert De Niro, Bradley Cooper","Joy is the story of the title character, who rose to become founder and matriarch of a powerful family business dynasty."
2019-08-25,Pearl,tt1670345,Now You See Me,2013,"Jesse Eisenberg, Common, Mark Ruffalo",An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.
2019-08-28,Pearl,tt3110958,Now You See Me 2,2016,"Jesse Eisenberg, Mark Ruffalo, Woody Harrelson","The Four Horsemen resurface, and are forcibly recruited by a tech genius to pull off their most impossible heist yet."
2019-08-31,Pearl,tt4034354,Swiss Army Man,2016,"Paul Dano, Daniel Radcliffe, Mary Elizabeth Winstead",A hopeless man stranded on a deserted island befriends a dead body and together they go on a surreal journey to get home.
2019-09-01,Pearl,tt4520364,Morgan,2016,"Kate Mara, Anya Taylor-Joy, Rose Leslie",A corporate risk-management consultant must decide whether or not to terminate an artificially created humanoid being.
2019-09-01,HKIBC,tt4699388,Up For Love,2016,"Jean Dujardin, Virginie Efira, Cédric Kahn","A lawyer dating a dashing, wealthy architect four and a half feet tall gets ribbed by her family, employees and jealous ex about his stature."
2019-09-01,Pearl,tt1083452,Eddie the Eagle,2015,"Taron Egerton, Hugh Jackman, Tom Costello","The story of Eddie Edwards, the notoriously tenacious British underdog ski jumper who charmed the world at the 1988 Winter Olympics."
2019-09-08,HKIBC,tt3616916,The Wave,2015,"Kristoffer Joner, Ane Dahl Torp, Jonas Hoff Oftebro","Although anticipated, no one is really ready when the mountain pass above the scenic, narrow Norwegian fjord Geiranger collapses and creates an 85-meter high violent tsunami. A geologist is one of those caught in the middle of it."
2019-09-08,Pearl,tt2820852,Furious Seven,2015,"Vin Diesel, Paul Walker, Dwayne Johnson",Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.
2019-09-14,Pearl,tt0435761,Toy Story 3,2010,"Tom Hanks, Tim Allen, Joan Cusack","The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home."
2019-09-21,Pearl,tt2567026,Alice Through the Looking Glass,2016,"Mia Wasikowska, Johnny Depp, Helena Bonham Carter",Alice returns to the whimsical world of Wonderland and travels back in time to help the Mad Hatter.
2019-09-21,Pearl,tt2709768,The Secret Life of Pets,2016,"Louis C.K., Eric Stonestreet, Kevin Hart","The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes."
2019-09-22,Pearl,tt2381249,Mission: Impossible - Rogue Nation,2015,"Tom Cruise, Rebecca Ferguson, Jeremy Renner","Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF."
2019-09-23,HKIBC,tt0787524,The Man Who Knew Infinity,2015,"Dev Patel, Jeremy Irons, Malcolm Sinclair","The story of the life and academic career of the pioneer Indian mathematician, Srinivasa Ramanujan, and his friendship with his mentor, Professor G.H. Hardy."
2019-09-28,HKIBC,tt5264056,Someone,2016,"Kasumi Arimura, Fumi Nikaidô, Masaki Okada","Looking for jobs, five young friends regularly meet at one's apartment. Judging and gauging one another by their ability to land job pits the friends as also competitors"
2019-09-28,Pearl,tt3606752,Cars 3,2017,"Owen Wilson, Cristela Alonzo, Chris Cooper",Lightning McQueen sets out to prove to a new generation of racers that he's still the best race car in the world.
2019-10-01,Pearl,tt3659388,The Martian,2015,"Matt Damon, Jessica Chastain, Kristen Wiig","During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive."
2019-10-11,Pearl,tt4786282,Lights Out,2016,"Teresa Palmer, Gabriel Bateman, Maria Bello","Rebecca must unlock the terror behind her little brother's experiences that once tested her sanity, bringing her face to face with a supernatural spirit attached to their mother."
2019-10-12,Pearl,tt0470752,Ex Machina,2014,"Alicia Vikander, Domhnall Gleeson, Oscar Isaac",A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a highly advanced humanoid A.I.
2019-10-13,Pearl,tt3731562,Kong: Skull Island,2017,"Tom Hiddleston, Samuel L. Jackson, Brie Larson","After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and must fight to escape a primal Eden."
2019-10-18,Pearl,tt4160708,Don't Breathe,2016,"Stephen Lang, Jane Levy, Dylan Minnette","Hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn't as helpless as he seems."
2019-10-19,Pearl,tt2245084,Big Hero 6,2014,"Ryan Potter, Scott Adsit, Jamie Chung","The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes."
2019-10-19,Pearl,tt1049413,Up,2009,"Edward Asner, Jordan Nagai, John Ratzenberger","Seventy-eight year old Carl Fredricksen travels to Paradise Falls in his home equipped with balloons, inadvertently taking a young stowaway."
2019-10-26,Pearl,tt1727776,Scouts Guide to the Zombie Apocalypse,2015,"Tye Sheridan, Logan Miller, Joey Morgan","Three scouts, on the eve of their last camp-out, discover the true meaning of friendship when they attempt to save their town from a zombie outbreak."
2019-10-27,Pearl,tt3501632,Thor: Ragnarok,2017,"Chris Hemsworth, Tom Hiddleston, Cate Blanchett","Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela."
2019-11-01,Pearl,tt4972582,Split,2016,"James McAvoy, Anya Taylor-Joy, Haley Lu Richardson",Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.
2019-11-02,Pearl,tt0369610,Jurassic World,2015,"Chris Pratt, Bryce Dallas Howard, Ty Simpkins","A new theme park, built on the original site of Jurassic Park, creates a genetically modified hybrid dinosaur, the Indominus Rex, which escapes containment and goes on a killing spree."
2019-11-09,HKIBC,tt1828959,Make Your Move,2013,"Derek Hough, BoA, Will Yun Lee",A pair of star-crossed dancers in New York find themselves at the center of a bitter rivalry between their brothers' underground dance clubs.
2019-11-23,Pearl,tt3640424,Allied,2016,"Brad Pitt, Marion Cotillard, Jared Harris","In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war."
2019-11-24,Pearl,tt0451279,Wonder Woman,2017,"Gal Gadot, Chris Pine, Robin Wright","When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny."
2019-11-30,Pearl,tt1267297,Hercules,2014,"Dwayne Johnson, John Hurt, Ian McShane","Having endured his legendary twelve labors, Hercules, the Greek demigod, has his life as a sword-for-hire tested when the King of Thrace and his daughter seek his aid in defeating a tyrannical warlord."
2019-12-01,Pearl,tt1234719,Red Dawn,2012,"Chris Hemsworth, Isabel Lucas, Josh Hutcherson",A group of teenagers look to save their town from an invasion of North Korean soldiers.
2019-12-03,Pearl,tt1638355,The Man from U.N.C.L.E.,2015,"Henry Cavill, Armie Hammer, Alicia Vikander","In the early 1960s, CIA agent Napoleon Solo and KGB operative Illya Kuryakin participate in a joint mission against a mysterious criminal organization, which is working to proliferate nuclear weapons."
2019-12-08,Pearl,tt3076658,Creed,2015,"Michael B. Jordan, Sylvester Stallone, Tessa Thompson","The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed."
2019-12-13,HKIBC,tt1837562,A Royal Night Out,2015,"Sarah Gadon, Bel Powley, Emily Watson","On V.E. Day in 1945, as peace extends across Europe, Princesses Elizabeth and Margaret are allowed out to join the celebrations. It is a night full of excitement, danger and the first flutters of romance."
2019-12-14,Pearl,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,2017,"Johnny Depp, Geoffrey Rush, Javier Bardem",Captain Jack Sparrow (Johnny Depp) searches for the trident of Poseidon while being pursued by an undead sea Captain and his crew.
2019-12-25,Pearl,tt2679042,Hitman: Agent 47,2015,"Rupert Friend, Hannah Ware, Zachary Quinto",An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.
2019-12-26,Pearl,tt1431045,Deadpool,2016,"Ryan Reynolds, Morena Baccarin, T.J. Miller","A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks."
2019-12-28,Pearl,tt3416828,Ice Age: Collision Course,2016,"Ray Romano, Denis Leary, John Leguizamo","When Scrat's acorn sends an asteroid to Earth, the Herd must find a way to stop the asteroid from hitting Earth with the help of a returning friend."
2019-12-29,HKIBC,tt1791682,While We're Young,2014,"Ben Stiller, Naomi Watts, Adam Driver",A middle-aged couple's career and marriage are overturned when a disarming young couple enters their lives.
2020-01-03,HKIBC,tt2381111,Brooklyn,2015,"Saoirse Ronan, Emory Cohen, Domhnall Gleeson","An Irish immigrant lands in 1950s Brooklyn, where she quickly falls into a romance with a local. When her past catches up with her, however, she must choose between two countries and the lives that exist within."
2020-01-11,Pearl,tt2488496,Star Wars: The Force Awakens,2015,"Daisy Ridley, John Boyega, Oscar Isaac","Three decades after the Empire's defeat, a new threat arises in the militant First Order. Defected stormtrooper Finn and the scavenger Rey are caught up in the Resistance's search for the missing Luke Skywalker."
2020-01-11,HKIBC,tt2182972,Song One,2014,"Anne Hathaway, Johnny Flynn, Mary Steenburgen",A young woman strikes up a relationship with her ailing brother's favorite musician.
2020-01-12,Pearl,tt2180411,Into the Woods,2014,"Anna Kendrick, Meryl Streep, Chris Pine",A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree.
2020-01-18,Pearl,tt3874544,The Boss Baby,2017,"Alec Baldwin, Steve Buscemi, Jimmy Kimmel","A suit-wearing, briefcase-carrying baby pairs up with his 7-year old brother to stop the dastardly plot of the CEO of Puppy Co."
2020-01-19,Pearl,tt3082898,Kickboxer: Vengeance,2016,"Dave Bautista, Alain Moussi, Gina Carano",A kick boxer is out to avenge his brother.
2020-02-17,Pearl,tt4146132,Fan Girl,2015,"Scott Adsit, Nadia Alexander, Pico Alexander",A 15-year-old girl decides to bring her two passions together for her final film project: making movies and her favorite band.
2020-02-18,Pearl,tt2802144,Kingsman: The Secret Service,2014,"Colin Firth, Taron Egerton, Samuel L. Jackson","A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius."
2020-02-19,Pearl,tt2119532,Hacksaw Ridge,2016,"Andrew Garfield, Sam Worthington, Luke Bracey","World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people, and becomes the first man in American history to receive the Medal of Honor without firing a shot."
2020-02-20,Pearl,tt4341582,Queen of Katwe,2016,"Madina Nalwanga, David Oyelowo, Lupita Nyong'o",A Ugandan girl sees her world rapidly change after being introduced to the game of chess.
2020-02-24,Pearl,tt0831387,Godzilla,2014,"Aaron Taylor-Johnson, Elizabeth Olsen, Bryan Cranston","The world is beset by the appearance of monstrous creatures, but one of them may be the only one who can save humanity."
2020-02-25,Pearl,tt5013056,Dunkirk,2015,"Fionn Whitehead, Barry Keoghan, Mark Rylance","Allied soldiers from Belgium, the British Empire, and France are surrounded by the German Army, and evacuated during a fierce battle in World War II."
2020-03-05,Pearl,tt0816692,Interstellar,2014,"Matthew McConaughey, Anne Hathaway, Jessica Chastain",A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.
2020-03-12,Pearl,tt3682448,Bridge of Spies,2015,"Tom Hanks, Mark Rylance, Alan Alda","During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers."
2020-03-16,Pearl,tt1270797,Venom,2018,"Tom Hardy, Michelle Williams, Riz Ahmed","A failed reporter is bonded to an alien entity, one of many symbiotes who have invaded Earth. But the being takes a liking to Earth and decides to protect it."
2020-03-17,Pearl,tt3856042,Bad Hair Day,2015,"Laura Marano, Leigh-Allyn Baker, Christian Campbell","A buddy comedy about a high school tech-whiz whose prom day abruptly shifts into a wild ride across town, thanks to a down-on-her-luck cop and a jewel thief."
2020-04-01,Pearl,tt2005151,War Dogs,2016,"Jonah Hill, Miles Teller, Steve Lantz","Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan."
2020-04-09,HKIBC,tt1726589,Life Happens,2011,"Krysten Ritter, Kate Bosworth, Rachel Bilson","A comedy centered on two best friends, Kim and Deena, who fight to maintain normalcy in their lives after Kim gets pregnant and has a baby."
2020-04-15,Pearl,tt0265086,Black Hawk Down,2001,"Josh Hartnett, Ewan McGregor, Tom Sizemore",160 elite U.S. soldiers drop into Somalia to capture two top lieutenants of a renegade warlord and find themselves in a desperate battle with a large force of heavily-armed Somalis.
2020-04-22,HKIBC,tt1204975,Last Vegas,2013,"Robert De Niro, Michael Douglas, Morgan Freeman",Four friends take a break from their day-to-day lives to throw a bachelor party in Las Vegas for their last remaining single pal.
2020-04-28,HKIBC,tt2917388,Kidnapping Freddy Heineken,2015,"Jim Sturgess, Sam Worthington, Ryan Kwanten","The inside story of the planning, execution, rousing aftermath, and ultimate downfall of the kidnappers of beer tycoon Alfred ""Freddy"" Heineken in 1983, which resulted in the largest ransom ever paid for an individual."
2020-06-01,TV Box,tt3594826,Monk Comes Down the Mountain,2015,"Baoqiang Wang, Xuejian Li, Wei Fan","Based on Xu Haofeng's novel A Monk Comes Down the Mountain, the film relates the story of a listless young Taoist cleric called He Anxia who is ejected from his impoverished monastery"
2020-08-25,TV Box,tt1441912,The Way,2010,"Martin Sheen, Emilio Estevez, Deborah Kara Unger","A father heads overseas to recover the body of his estranged son who died while traveling the ""El camino de Santiago,"" and decides to take the pilgrimage himself."
2020-08-26,TV Box,tt4500922,Maze Runner: The Death Cure,2018,"Dylan O'Brien, Ki Hong Lee, Kaya Scodelario","Young hero Thomas embarks on a mission to find a cure for a deadly disease known as ""The Flare""."
2020-08-27,Cinema,tt3281548,Little Women,2019,"Saoirse Ronan, Emma Watson, Florence Pugh","Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms."
2020-09-08,TV Box,tt1086216,Uncertainty,2008,"Joseph Gordon-Levitt, Lynn Collins, Assumpta Serna","A young couple, in love and facing a life-changing decision, find one seemingly ordinary July 4th cleaved in two by the flip of a coin on the Brooklyn Bridge."
2020-09-09,TV Box,tt1259520,Bon appétit,2010,"Unax Ugalde, Nora Tschirner, Giulio Berruti",A romantic comedy centered on two young cooks and a female sommelier working in a famous Zurich luxury restaurant.
